Ardipithecus_ramidus	1	-4.62177	-8.16789
Ardipithecus_ramidus	2	-4.75993	-8.04608
Ardipithecus_ramidus	3	-4.92974	-7.82625
Ardipithecus_ramidus	4	-5.25898	-7.93835
Ardipithecus_ramidus	5	-5.92403	-8.10835
Ardipithecus_ramidus	6	-5.92374	-8.6345
Ardipithecus_ramidus	7	-5.32969	-8.76023
Ardipithecus_ramidus	8	-4.73158	-8.68502
Ardipithecus_ramidus	9	-4.49719	-8.54575
Ardipithecus_ramidus	10	-4.47544	-8.36824
Australopithecus_afarensis	1	-6.80945	-9.56472
Australopithecus_afarensis	2	-6.97456	-9.37305
Australopithecus_afarensis	3	-7.13059	-8.81831
Australopithecus_afarensis	4	-7.70285	-9.39616
Australopithecus_afarensis	5	-8.65919	-9.79768
Australopithecus_afarensis	6	-8.70718	-10.4099
Australopithecus_afarensis	7	-8.18449	-10.5281
Australopithecus_afarensis	8	-7.18454	-10.3368
Australopithecus_afarensis	9	-6.68352	-10.1676
Australopithecus_afarensis	10	-6.64711	-9.98114
Australopithecus_sediba	1	-7.4791	-10.1793
Australopithecus_sediba	2	-7.61943	-10.1019
Australopithecus_sediba	3	-7.71993	-9.85588
Australopithecus_sediba	4	-8.28975	-10.1177
Australopithecus_sediba	5	-9.16586	-10.2469
Australopithecus_sediba	6	-9.58701	-10.6384
Australopithecus_sediba	7	-9.04207	-10.8556
Australopithecus_sediba	8	-8.18877	-10.5995
Australopithecus_sediba	9	-7.58083	-10.564
Australopithecus_sediba	10	-7.50343	-10.3977
Homo_sapiens	1	-7.16429	-6.76918
Homo_sapiens	2	-7.22938	-6.66587
Homo_sapiens	3	-7.22533	-6.55283
Homo_sapiens	4	-7.75262	-6.67935
Homo_sapiens	5	-8.65096	-7.07313
Homo_sapiens	6	-9.05652	-7.7813
Homo_sapiens	7	-8.64576	-7.94194
Homo_sapiens	8	-7.66325	-6.97803
Homo_sapiens	9	-7.21494	-7.115
Homo_sapiens	10	-7.17582	-6.99586
Homo_ergaster	1	-7.36136	-9.96898
Homo_ergaster	2	-7.45905	-9.88331
Homo_ergaster	3	-7.46217	-9.70358
Homo_ergaster	4	-8.18004	-9.72181
Homo_ergaster	5	-9.12095	-9.6177
Homo_ergaster	6	-9.56977	-10.071
Homo_ergaster	7	-9.26833	-10.2318
Homo_ergaster	8	-8.11879	-10.0472
Homo_ergaster	9	-7.49444	-10.2001
Homo_ergaster	10	-7.40998	-10.1113
Homo_habilis	1	-13.8766	-8.57247
Homo_habilis	2	-14.0382	-8.36959
Homo_habilis	3	-13.9354	-8.13103
Homo_habilis	4	-14.8186	-8.3268
Homo_habilis	5	-15.5989	-8.54167
Homo_habilis	6	-15.9399	-9.45994
Homo_habilis	7	-15.7239	-9.61463
Homo_habilis	8	-14.8812	-8.86028
Homo_habilis	9	-14.1871	-8.96012
Homo_habilis	10	-14.0543	-8.7941
Homo_rudolfensis	1	-7.94619	-10.5562
Homo_rudolfensis	2	-8.06356	-10.4871
Homo_rudolfensis	3	-7.99097	-10.3687
Homo_rudolfensis	4	-8.99175	-10.6918
Homo_rudolfensis	5	-10.1585	-11.0237
Homo_rudolfensis	6	-10.5403	-11.9093
Homo_rudolfensis	7	-9.99938	-11.8836
Homo_rudolfensis	8	-9.00354	-11.0948
Homo_rudolfensis	9	-8.30063	-11.0449
Homo_rudolfensis	10	-8.10466	-10.8
Australopithecus_africanus	1	-6.97954	-14.3686
Australopithecus_africanus	2	-7.0428	-14.2964
Australopithecus_africanus	3	-6.91593	-13.9651
Australopithecus_africanus	4	-7.46913	-14.1803
Australopithecus_africanus	5	-8.21037	-13.9702
Australopithecus_africanus	6	-8.55418	-14.5952
Australopithecus_africanus	7	-8.27811	-14.6808
Australopithecus_africanus	8	-7.66403	-14.6349
Australopithecus_africanus	9	-7.02793	-14.7979
Australopithecus_africanus	10	-7.01281	-14.6211
Kenyanthropus_platyops	1	-8.18917	-8.64967
Kenyanthropus_platyops	2	-8.27176	-8.59919
Kenyanthropus_platyops	3	-8.22952	-8.38577
Kenyanthropus_platyops	4	-8.7941	-8.93813
Kenyanthropus_platyops	5	-9.50462	-9.28528
Kenyanthropus_platyops	6	-9.75599	-10.0808
Kenyanthropus_platyops	7	-9.47414	-10.1035
Kenyanthropus_platyops	8	-8.71787	-9.46682
Kenyanthropus_platyops	9	-8.31257	-9.31354
Kenyanthropus_platyops	10	-8.26978	-8.9406
Paranthropus_boisei	1	-10.5004	-7.54796
Paranthropus_boisei	2	-10.639	-7.33724
Paranthropus_boisei	3	-10.5416	-6.84267
Paranthropus_boisei	4	-12.5073	-7.44998
Paranthropus_boisei	5	-13.379	-7.75679
Paranthropus_boisei	6	-13.7652	-9.29086
Paranthropus_boisei	7	-13.6112	-9.23254
Paranthropus_boisei	8	-12.8588	-8.18065
Paranthropus_boisei	9	-11.8546	-7.91477
Paranthropus_boisei	10	-11.0333	-7.79557
Paranthropus_robustus	1	-10.2927	-9.2471
Paranthropus_robustus	2	-10.4232	-9.21283
Paranthropus_robustus	3	-10.2621	-8.90373
Paranthropus_robustus	4	-11.6445	-9.42641
Paranthropus_robustus	5	-13.4476	-9.23692
Paranthropus_robustus	6	-14.34	-10.8596
Paranthropus_robustus	7	-14.208	-10.8545
Paranthropus_robustus	8	-12.6182	-9.91944
Paranthropus_robustus	9	-11.0224	-9.71411
Paranthropus_robustus	10	-10.7028	-9.41198
Paranthropus_aethiopicus	1	-9.78145	-5.69372
Paranthropus_aethiopicus	2	-9.964	-5.60141
Paranthropus_aethiopicus	3	-9.90922	-5.28297
Paranthropus_aethiopicus	4	-10.8544	-6.19441
Paranthropus_aethiopicus	5	-11.7926	-6.12746
Paranthropus_aethiopicus	6	-12.2789	-7.16336
Paranthropus_aethiopicus	7	-12.1062	-7.09565
Paranthropus_aethiopicus	8	-10.9514	-6.58826
Paranthropus_aethiopicus	9	-10.0199	-6.25116
Paranthropus_aethiopicus	10	-9.84516	-6.04928
Australopithecus_garhi	1	-14.1084	-9.57016
Australopithecus_garhi	2	-14.3065	-9.51451
Australopithecus_garhi	3	-14.1203	-9.27409
Australopithecus_garhi	4	-14.8728	-9.68343
Australopithecus_garhi	5	-15.3277	-9.65503
Australopithecus_garhi	6	-15.5014	-10.3299
Australopithecus_garhi	7	-15.2331	-10.4133
Australopithecus_garhi	8	-14.6982	-10.1577
Australopithecus_garhi	9	-14.1888	-10.0799
Australopithecus_garhi	10	-14.1591	-9.76744
Australopithecus_anamensis	1	-7.50858	-8.96414
Australopithecus_anamensis	2	-7.67226	-8.91091
Australopithecus_anamensis	3	-7.71254	-8.59858
Australopithecus_anamensis	4	-8.16525	-8.93115
Australopithecus_anamensis	5	-8.92804	-9.08154
Australopithecus_anamensis	6	-9.13517	-9.69107
Australopithecus_anamensis	7	-8.47607	-9.89695
Australopithecus_anamensis	8	-7.58338	-9.73822
Australopithecus_anamensis	9	-7.28199	-9.4592
Australopithecus_anamensis	10	-7.29278	-9.2168
Sahelanthropus_tchadensis	1	-12.0109	-16.2418
Sahelanthropus_tchadensis	2	-12.083	-16.0802
Sahelanthropus_tchadensis	3	-12.0207	-15.6287
Sahelanthropus_tchadensis	4	-12.4455	-16.2007
Sahelanthropus_tchadensis	5	-13.0486	-16.2841
Sahelanthropus_tchadensis	6	-13.2807	-16.7285
Sahelanthropus_tchadensis	7	-13.0431	-17.0674
Sahelanthropus_tchadensis	8	-12.4176	-17.0262
Sahelanthropus_tchadensis	9	-12.0555	-16.7594
Sahelanthropus_tchadensis	10	-12.0252	-16.5478
Pan_troglodytes	1	-5.86225	-7.36875
Pan_troglodytes	2	-6.09165	-6.91365
Pan_troglodytes	3	-6.42529	-6.54704
Pan_troglodytes	4	-6.94835	-6.51234
Pan_troglodytes	5	-7.77654	-6.61647
Pan_troglodytes	6	-7.55353	-7.2737
Pan_troglodytes	7	-6.74769	-7.94796
Pan_troglodytes	8	-5.8008	-8.42188
Pan_troglodytes	9	-5.48569	-8.23284
Pan_troglodytes	10	-5.53457	-7.86554
Gorilla_gorilla	1	-4.37772	-6.7581
Gorilla_gorilla	2	-4.43263	-6.10211
Gorilla_gorilla	3	-4.56957	-5.48619
Gorilla_gorilla	4	-4.96102	-5.70836
Gorilla_gorilla	5	-5.66424	-6.35439
Gorilla_gorilla	6	-5.60678	-7.06797
Gorilla_gorilla	7	-5.15648	-7.8114
Gorilla_gorilla	8	-4.74998	-8.00948
Gorilla_gorilla	9	-4.48441	-7.82209
Gorilla_gorilla	10	-4.36041	-7.31856
Pongo_pygmaeus	1	-2.4454	2.00724
Pongo_pygmaeus	2	-2.42502	2.8366
Pongo_pygmaeus	3	-3.01459	3.12699
Pongo_pygmaeus	4	-3.40122	2.82279
Pongo_pygmaeus	5	-3.95437	2.04984
Pongo_pygmaeus	6	-3.7019	0.841734
Pongo_pygmaeus	7	-3.30197	-1.01134
Pongo_pygmaeus	8	-2.57923	-1.27877
Pongo_pygmaeus	9	-2.22549	-0.843468
Pongo_pygmaeus	10	-2.38158	0.721593
Papio	1	2.34747	-1.51058
Papio	2	2.12586	-0.982017
Papio	3	1.5466	-0.683524
Papio	4	0.823914	-0.811848
Papio	5	-0.150235	-1.13159
Papio	6	-0.217857	-1.87513
Papio	7	0.0558079	-2.48848
Papio	8	0.945653	-2.65161
Papio	9	1.60154	-2.44506
Papio	10	1.98441	-2.13581
Hylobates	1	2.28539	1.45298
Hylobates	2	1.93228	1.93146
Hylobates	3	1.36811	2.39527
Hylobates	4	0.659616	2.53629
Hylobates	5	0.257536	2.26519
Hylobates	6	0.322322	1.66007
Hylobates	7	0.532006	1.24898
Hylobates	8	0.957083	0.835082
Hylobates	9	1.37003	0.721792
Hylobates	10	1.96375	1.02061
Colobus_guereza	1	1.08992	1.02351
Colobus_guereza	2	1.03132	1.52065
Colobus_guereza	3	0.543981	1.94523
Colobus_guereza	4	-0.0281746	1.86798
Colobus_guereza	5	-0.595311	1.48681
Colobus_guereza	6	-0.760257	0.959045
Colobus_guereza	7	-0.560107	0.331272
Colobus_guereza	8	-0.172476	-0.0285055
Colobus_guereza	9	0.437065	-0.0265218
