Ardipithecus_ramidus	1	-5.44134	4.23609	-1.24593
Ardipithecus_ramidus	2	-5.78013	4.07329	-1.12528
Ardipithecus_ramidus	3	-4.92248	3.91664	-1.98899
Ardipithecus_ramidus	4	-5.25567	3.75204	-0.844666
Ardipithecus_ramidus	5	-5.85559	3.4638	-1.63575
Ardipithecus_ramidus	6	-3.75189	3.56917	-1.97388
Ardipithecus_ramidus	7	-5.14848	3.17648	-0.467455
Ardipithecus_ramidus	8	-5.24398	3.57794	-1.98605
Ardipithecus_ramidus	9	-4.46548	3.01567	-1.40516
Ardipithecus_ramidus	10	-4.63536	2.8909	-1.48452
Australopithecus_afarensis	1	0.574781	3.01931	-2.69682
Australopithecus_afarensis	2	0.0269283	2.87773	-2.72378
Australopithecus_afarensis	3	0.443049	2.51687	-3.28461
Australopithecus_afarensis	4	0.514344	2.5789	-2.38153
Australopithecus_afarensis	5	-0.712725	2.35126	-2.8577
Australopithecus_afarensis	6	0.870186	1.97631	-3.15539
Australopithecus_afarensis	7	-0.132403	1.98456	-1.80711
Australopithecus_afarensis	8	-0.052979	2.2295	-3.14501
Australopithecus_afarensis	9	0.364109	1.92902	-2.73549
Australopithecus_afarensis	10	0.189842	1.80002	-2.71408
Australopithecus_sediba	1	-4.48023	-1.76603	-1.24753
Australopithecus_sediba	2	-4.89654	-1.55457	-1.03977
Australopithecus_sediba	3	-4.37592	-2.50246	-1.79145
Australopithecus_sediba	4	-4.23796	-2.09437	-0.395247
Australopithecus_sediba	5	-5.26207	-1.73392	-1.55894
Australopithecus_sediba	6	-3.68568	-2.96614	-1.65251
Australopithecus_sediba	7	-4.30454	-2.26643	-0.0125865
Australopithecus_sediba	8	-4.87228	-2.22854	-1.95686
Australopithecus_sediba	9	-3.9917	-2.73127	-0.806501
Australopithecus_sediba	10	-4.14079	-2.80837	-0.920093
Homo_sapiens	1	-2.37129	1.80159	-0.0273108
Homo_sapiens	2	-2.51119	2.1675	0.219055
Homo_sapiens	3	-2.54282	1.29676	-0.0012582
Homo_sapiens	4	-1.83677	1.29449	0.253776
Homo_sapiens	5	-3.0841	1.88449	-0.186145
Homo_sapiens	6	-2.17019	-0.100204	-0.699868
Homo_sapiens	7	-1.90498	1.16355	0.596556
Homo_sapiens	8	-3.09019	1.46852	-0.267388
Homo_sapiens	9	-2.0456	0.761941	-0.00573432
Homo_sapiens	10	-2.16013	0.731468	-0.00149706
Homo_ergaster	1	-0.935428	-1.47957	4.02163
Homo_ergaster	2	-1.18856	-0.901089	4.05953
Homo_ergaster	3	-1.1567	-2.25357	4.12586
Homo_ergaster	4	-0.565221	-2.27887	4.49628
Homo_ergaster	5	-1.94978	-1.40982	3.51288
